"activity","sex","meanx","meany","meanz","skewx","skewy","skewz","kurtx","kurty","kurtz","corxy","coryz","corxz","e1","e2","e3"
"standup_chair",0,-7.25443877551021,1.15626303854875,3.51604024943311,0.994767459470055,-1.73116484300512,0.523642723656864,2.40396790598317,5.87256906963179,1.88206473592076,0.182041241963322,0.363461579923158,0.925768646222616,259.254149397373,125.331605013979,236.012075119495
"pour_water",0,-1.40960408947441,3.36219171126664,8.47444558803348,-0.0317137292234177,-0.067581025486834,-0.750049961310597,1.64329012838869,1.73414917649659,5.84626301915232,0.871129133493247,-0.452263614384037,-0.401515351545082,184.57178087591,255.278040508909,247.094296632957
"sitdown_chair",0,-3.54431920122888,0.917335483870968,7.2980138248848,-0.911589225145735,0.0436145141746354,-1.23340443120151,2.06355630544816,5.34768138275597,3.08910616033365,0.0558252393815922,0.315248470461484,0.932197534793832,190.31676989806,123.175595483025,300.823800694503
"pour_water",0,-1.2627531893394,3.78578236705823,8.61508563849943,0.745769851700931,-0.155155206520058,-0.349937924512891,5.44732267232788,1.98824485378669,4.55081907723674,0.695378750363366,-0.515694726509128,-0.523097123048355,260.05170614109,277.597503256049,239.535583283461
"standup_chair",0,-5.66871833386599,4.20727229146692,3.1709931820603,0.99385741362612,0.797731113773652,1.00398267961692,2.25912762652888,5.10856885362697,2.24637221982259,0.601242592942909,0.630324791109907,0.948316202087187,576.078145038008,337.894181576097,351.030045039714
"sitdown_chair",0,-3.31157763076287,7.53239466611537,1.72353407759631,-0.23700644027175,-0.311904617084989,-1.13660398871026,1.29813282892367,1.28226315260413,9.68738043371919,0.947639701934213,0.431646926933987,0.497548132281115,712.056714146852,698.314362278814,522.721804524796
"walk",0,-8.67813040293041,2.45888343508343,1.52537777777778,2.15617731217729,1.50762491924348,2.62946187881331,8.36902162750188,10.0919475477072,10.1717912400102,0.504917553568853,0.441822138545514,0.743055781467881,1965.28441017999,1097.35240580338,1136.2754970902
"pour_water",0,-1.8215853599952,3.11645078964751,8.43370173542305,0.0787830983995205,0.0577367528514038,-0.0507286657866128,1.86898800440426,1.91438050099422,4.80410072477555,0.864452653762895,-0.316543695834049,-0.260474400283972,584.580882390576,677.519026362944,647.865319089254
"walk",0,-8.88088722853159,2.57898386132696,1.22110978282526,1.98120465566468,1.83499735996229,3.06822763051317,9.75537533087556,9.35139379470484,15.7471094864599,0.322904815871176,0.269005692603651,0.616289613712906,1531.30538349174,841.900927311317,793.99192349317
"use_telephone",0,7.09017422537794,1.244198459923,6.3715219260963,-2.66231785152867,2.20716235881329,-1.32870917089515,8.98453184512343,8.01451763677068,7.68409165038287,-0.655347271070995,-0.292403108914375,-0.33623393062921,4244.26528527605,3237.4540541612,3214.06193118113
"standup_chair",0,-4.52858130187855,3.9271123634775,4.88329375273045,0.0845021917857627,-0.863227282817473,0.0459282096826497,1.1742099221902,11.5347866323874,1.17355131853886,0.567097809094597,0.397747779284463,0.949399769772776,536.399176905403,453.783235393908,515.704923138499
"sitdown_chair",0,-0.911212691556107,7.6199972230793,3.77545623778669,-0.904258669699674,-0.853944510295483,0.638598727639515,2.34349364293105,2.58302791650806,7.12681733348589,0.778663215547368,0.512382960566902,0.815208779476626,486.160106081971,501.618658792413,381.653224958253
"pour_water",0,-2.24496336996337,3.53308881375035,7.94454544942237,1.09737125774491,0.0927234995019803,-1.45739507094913,6.72397865625224,1.58810810036807,6.78901016234544,0.744803372655139,-0.565258715967857,-0.583755938711783,836.440414327394,918.536938182702,770.68013428684
"standup_chair",0,-4.17059438935049,4.48598436522827,3.7097745912624,0.494896244073106,-0.236471402680387,0.00675150805395867,1.3277988508723,3.41036477379011,1.90976274208712,0.813070280220389,0.820620162936434,0.913697056380884,600.820432482158,369.411321276001,465.159160791069
"climb_stairs",0,-8.9789554945055,3.3279336996337,1.00394761904762,-0.833802358003426,0.614495038561173,0.516651200595994,2.89437805315127,3.95613369155187,2.91401832930057,-0.425256482733657,0.217105958883498,-0.103269162079535,494.577158708724,287.546474695999,216.77105610831
"pour_water",0,-1.33167901234568,4.00464511071918,8.06405624142661,-0.130173587023352,-0.603955581187202,-0.0292585497660016,3.32468117022312,2.10316950881396,4.10943244297854,0.83808255603261,-0.276040960902398,-0.215404526691006,370.339350280081,423.894609178523,340.325051108208
"sitdown_chair",0,-4.34710430839002,3.8705164021164,4.14031111111111,0.51567475416364,-0.105540113710078,0.427054325610979,1.35671597598606,21.1292207497947,1.54094243158678,0.265630920897145,0.302055495481562,0.947578035325486,836.251020200127,533.169884725971,667.581583609274
"comb_hair",0,4.12262176533144,2.59025321989838,6.17002835873804,-0.00861477889245526,-0.545640203179555,-0.0819240794925642,2.53670787198692,3.73598298225522,2.56661535308483,-0.367418350471288,0.00102472601979645,-0.211400670133323,1967.95182878033,2701.53722945284,1944.97467632035
"pour_water",0,-1.48848277483833,4.30633862433862,8.33365878894768,-0.433379002185169,0.432447768312665,-0.822341724919169,2.1142612010637,2.99633016044534,7.49691269062428,0.570932242932547,-0.325324723313083,0.0586428084602322,638.9804781735,888.454296668752,739.456205849529
"comb_hair",0,4.12660639979763,3.25471390627964,5.98697445140075,0.0887425192271475,-0.384164404439015,-0.325379677510902,2.38049327210994,3.83769625997037,2.4463782356695,-0.291811991282375,0.0551981029607627,-0.354512238371128,1727.18216721929,2298.28361148941,1743.84266314737
"drink_glass",0,0.436209964412811,3.8145522792747,7.96062413150313,0.0447085263756343,-0.195533916603747,-0.666713298922017,1.69734588737581,1.6159543892802,3.37190193913237,-0.887694470645069,-0.716686833151143,0.665328146367047,378.38466820941,440.728745262593,413.136759363496
"comb_hair",0,4.37443984498855,3.46759644178263,6.04994098995949,0.110300670697235,-0.554128112624257,-0.31228282757066,2.51963835557574,4.35213622328839,2.828951130339,-0.351545107598456,0.0539715426815863,-0.400640196347821,1726.04266157917,2410.59552966754,1821.17892933234
"comb_hair",0,3.95452826607246,3.29415886770653,5.92268804159445,0.125941503130079,-0.520172671033049,-0.329570286091608,2.45198064965457,3.83660836266533,2.90092745187788,-0.303619081313115,0.115392421682261,-0.442978763462527,1059.08921518221,1426.36917086338,1079.13538433233
"drink_glass",0,2.39470078006753,3.31433438118524,7.70528513214577,-1.06856247077988,0.164882394568634,-0.772395011344656,3.14539224892924,1.42844122579636,2.39759279665205,-0.849547242979833,-0.840907384416545,0.914873720152283,647.185714805912,662.69258466492,587.706165302784
"descend_stairs",1,-7.43117413355875,5.13693669578285,3.65042556588711,-0.418834156610014,0.764886505199221,0.179470301476381,2.8123095916246,4.85468907819271,2.76284567067206,-0.442819901380657,0.603795518266146,-0.129406747222648,503.635248135979,322.178407101182,260.12421378982
"climb_stairs",1,-8.45304833899003,3.90959158695876,2.20012228735987,-0.688836231691777,0.346550156130655,0.408352245347576,3.37145650647301,3.13054829869627,3.15518354730026,-0.511323928405063,0.254798710090728,0.0204126942964389,403.455773293959,238.094293665118,188.791035163415
"sitdown_chair",1,-6.04609942857143,5.34380304761905,4.20070361904762,0.00182712243277696,-0.358454351768198,-0.190538771710191,1.40436340481546,1.69421305810487,1.4749505681203,0.742116735276996,0.837028910703559,0.892348597210428,73.3942894762207,53.7936538892696,67.2817800693676
"standup_chair",1,-7.14437142857143,5.54428126984127,1.92073079365079,0.40265921571819,0.743053194694046,0.0324949149344424,1.99874029215976,2.24177633071173,2.27503512887692,0.64568307837251,0.493647960173864,0.664600963732485,95.5072884178563,91.3390282407303,53.9088150448764
"descend_stairs",0,-6.66075340708674,3.78986099086099,2.43381240981241,0.853015156200641,1.64931626141745,1.66208842551583,2.77576620590597,6.0573647658121,4.6330636262587,0.0955461391017654,0.137237800421257,0.815258630067818,1015.2182379264,541.713174128662,532.526163364608
"climb_stairs",0,-9.18279816849817,2.46227582417583,0.761491575091574,-0.985538252372646,0.245757823419045,0.121626807611979,3.01445346806241,5.73757250770411,2.24220582884698,-0.295612409599935,0.0257600782155152,-0.0685593855780944,583.008366178323,286.710297692513,215.228948389308
"descend_stairs",1,-8.23085781354796,4.22339794321485,1.66612117147328,-0.387341877059771,1.3221536288411,0.31481116525776,2.43816432357253,6.61347019465407,2.94722224098566,-0.496697183914996,0.193589802110437,0.0587777054999053,561.877366411267,312.884076892901,216.090912461468
"descend_stairs",0,-7.70471428571429,3.44180631353665,1.6999165329053,1.44640662696649,1.92200899725493,2.10653745779998,4.93139390058173,8.53225976797426,7.47008755819481,0.142069002567,0.175455868399184,0.767642912473402,779.164229767649,425.902243576907,374.96255832597
"climb_stairs",0,-9.22590146520147,2.46676575091575,0.556750915750915,-1.067793917729,0.111563658697755,-0.141281239134022,3.3500363163716,3.66225978949569,2.86214514313598,-0.321476266735244,0.217383855448634,-0.0496264456267705,523.129721093546,289.183595264319,220.185368724461
"liedown_bed",1,-0.316721183180794,-0.0923499137816689,7.72617588539594,0.0242204143196556,-0.074223526122979,-0.995294109885462,3.25361483742112,2.45860009723976,3.6020921537267,-0.202333378794426,0.211962174508565,0.131432546914357,1122.83416395069,1276.61623526328,1236.35532331543
"comb_hair",0,1.53549402338955,2.09685061704465,4.26624675324675,-0.370762562630473,-0.491810808852588,0.317614720919214,1.86282124636554,3.37953060685412,2.99091763503012,-0.306303370880127,0.0602738349611198,0.370979453754327,1581.64563355247,1925.72853002288,1260.57225877776
"getup_bed",1,-1.85008690869087,3.05368363979255,7.14221389281785,-0.25426923099774,-0.370680454978119,-0.624455918943325,1.95290892108711,5.71750061393274,2.31685445827991,-0.258138139316993,-0.211370339784512,0.685586802816111,378.279079202115,277.592607799297,339.172199900036
"sitdown_chair",0,-6.89187125220459,2.51981340388007,2.65125185185185,0.374242415782502,-0.442752297912936,0.200713490941675,1.31684411259298,2.86922797116988,1.42097317102974,0.741315599971492,0.858104317743958,0.924242567357606,195.598940540602,202.898440077418,222.418009976229
"use_telephone",1,5.43037135815509,-2.17767256403486,5.35484763665171,-1.50695673441646,0.504652629260751,1.05540931495753,4.16985139509685,1.71133742324861,2.90113100349174,-0.404244675863689,0.751532654650863,-0.753224492841561,1319.04363173594,1253.93623778973,960.423908704772
"walk",1,-7.38603588354774,5.02532100285181,2.16003198539217,1.2517236889699,1.02824793808232,1.37806735327227,4.8105993205162,4.16172731848252,5.25464325874631,0.425531565890908,-0.124395016082011,0.334503387174339,5345.41322494228,4203.42257722648,3520.61165466035
"sitdown_chair",1,-5.95216515973478,5.6595810729355,3.1563616636528,0.231280498535294,0.559019645900296,0.189601937579664,1.36967531001065,2.9617415849688,1.39193266221925,0.691704201071296,0.785003812746416,0.898948147784308,103.840351909017,94.2146083943863,101.899790108453
"standup_chair",1,-6.87394011101373,4.64517353198948,3.4878191644756,0.644214368090379,-0.0596490777908368,0.364262456089546,2.21253991782195,3.52124451226841,1.54048797643458,0.385463573456265,0.342884801509331,0.717106157849884,128.590849028209,105.37044890933,93.0694326362725
"climb_stairs",1,1.73011843711844,4.08217487450821,6.50873083706417,-0.54470276354106,-0.148887831097663,0.0410348611615896,2.29764635893215,4.97003533839279,2.76472390361101,-0.296398143455703,-0.0551676510689424,0.31593968038865,579.027101495125,496.847614997607,483.051943658092
"brush_teeth",1,1.89313501242948,8.16611987377008,3.07912691466083,0.223527647972737,-0.709702170624444,0.363317903437174,2.85487236595828,3.80179021391928,3.08111370167364,0.0725129671096279,-0.224039865216482,0.0571538929354624,13280.2073818362,14187.0551669998,8083.02282048891
"descend_stairs",0,-7.9733374295955,3.146907578085,2.24187352790579,0.82457173785329,1.28482059360017,1.77801562919195,3.85970970232509,5.06729199401209,6.15022284674751,-0.131915953065742,0.281850587516971,0.620025470631882,506.44332461434,248.879866586688,252.457447172803
"comb_hair",1,0.727551394184046,-2.15553135979667,3.98229012484115,-0.64432865371614,0.100962155360043,0.0970939380416899,1.79527359850457,1.98557665814902,3.40684030277218,-0.70195355325145,0.0923074075150581,0.0621870504122121,1034.75185852719,1923.09347581392,1357.88391580977
"descend_stairs",0,-6.84761090225564,2.50372493734336,3.32089160401002,0.470867192679412,0.938773764347391,1.11090901488021,2.83907880855455,6.90392821189044,3.11077119538539,0.091003633871755,0.197782652443327,0.71498891621193,407.628274046925,185.905131758813,235.895755354799
"climb_stairs",0,-6.54869163449164,2.85093359073359,3.09576808236808,0.860521203791598,0.673276435243423,0.818879411470274,2.93755918232843,3.67862996388998,2.46636654865449,-0.00582227249722754,0.302678799886611,0.829476052300775,485.543766736947,233.772779778305,332.762084679075
"descend_stairs",1,-6.91568117662578,3.90312689618784,1.95253357076903,0.129586010770957,0.452517480492474,1.08631918195617,2.48755382039757,8.08668386984488,3.99483836576754,-0.28733415249753,0.193500612257795,0.620462876934225,590.44079955587,360.353695166368,336.726147005487
"climb_stairs",0,-7.48061883503402,2.36603103741497,2.2649275085034,1.26777664996774,2.08024003594147,1.52567308660148,3.85065077171372,8.73897998814511,4.30562956060543,0.0785556464848208,0.231533177248145,0.804964106211448,714.997467480473,347.450457059009,403.714577502825
"descend_stairs",0,-6.17239532389532,2.36736443586444,3.37909459459459,0.49828996544915,1.51009643643986,0.843164311544357,2.17016121135644,9.07059399131623,2.2200601876837,-0.0312565830487409,0.158083238940523,0.827414909257731,655.290607570894,277.7449994247,376.141111843091
"standup_chair",0,-5.14471652661065,1.55467675070028,4.87141204481793,0.0160063815702317,-1.32407103302748,-0.280921654111632,1.12129938660153,9.18501604193435,1.4040789642748,-0.00980113651311678,0.0680287339028929,0.947469186223775,269.789197850727,150.388565952913,323.343497622768
"liedown_bed",1,-0.52506353881759,-0.291931201346519,7.0954067606424,-0.0202060994453535,0.0218348688457935,-0.762821410336884,3.26678864251947,2.5875829956884,3.87888636384628,0.0174607169632685,0.0642393842940161,0.0447081393130437,1496.94832694742,1647.70471490585,1691.07017326958
"descend_stairs",0,-6.34300285143998,2.88699600798403,3.34695808383234,0.619122142180768,1.26202532356302,0.877334693873113,2.62779214570859,6.00205468010471,2.52399200219898,-0.0534921733401452,0.256642918814638,0.771465430979168,477.281488469871,256.70838714292,271.492493043987
"standup_chair",0,-6.84585544217687,3.36594841269841,4.40269387755102,1.25193685225312,0.80465358437722,1.04774630584964,2.82784122305289,4.4900441142575,2.3289733420583,0.430582884053849,0.52564707778774,0.964874213316056,245.034656460157,111.384280603944,186.824218703943
"climb_stairs",0,-6.45857867803838,2.43303098791755,2.80938066808813,0.884163687720381,1.48186971192401,0.924182729834269,2.68896351665047,5.54976601554517,2.62746585821218,0.0730688996286728,0.314525583680031,0.864530478392356,451.061820710368,200.060653563325,252.116774120625
"getup_bed",1,-2.61139093596059,1.77667330049261,7.08576085385879,-0.60324033776175,-0.347847723996881,-0.785439849827357,2.64914156614255,2.45423169989498,2.83629772700913,-0.00207112626446845,0.182623475968314,0.64924428034419,1278.16255416538,1519.49601254651,1260.94515489794
"climb_stairs",0,-7.69279670754613,2.31146845652414,2.4252271572202,1.35020521170401,1.25755700914739,1.66779877040227,4.22411999530578,8.12337512675921,4.73216118521213,0.0782035444988318,0.246022772823244,0.799916115296693,723.168707142307,303.62697103988,373.139287751772
"climb_stairs",1,0.435472445157838,4.2917645799893,6.11628919208133,-0.188031129127428,0.416894407176802,-0.22637418639863,2.1349068863637,3.66464371734207,2.32818220425858,-0.370795434289732,-0.180591936128075,0.39585426837498,665.583541383588,615.899630458301,507.048955417243
"comb_hair",0,2.36311258503401,2.26805442176871,4.87409342403628,-0.303435661446873,-0.610586639859381,0.314107172079838,2.33823980520786,3.16256935249606,3.20646975086626,-0.306239420337469,0.184280837564887,0.154437639518656,2171.23395442956,3171.71011670225,2310.38056188379
"standup_chair",0,-6.2671955922865,2.45439433293979,4.42639984258166,0.792039960763377,-1.20971663456001,0.5441574819435,1.83156871901712,7.62859196060552,1.48509792201932,0.327419645873124,0.376745094487281,0.950553168820903,206.588887186625,88.1802130456612,176.566080610197
"brush_teeth",0,-3.11204967866201,8.33492234490913,-0.525765566298607,0.376382071790156,-0.90273853403107,-0.454213378808091,4.71044975129724,4.20879380573533,3.27556297762522,0.360368723966209,-0.547939639640727,-0.349995023430543,11613.0404338118,13083.6348556854,9363.98002460035
"comb_hair",0,2.41082654600302,2.34638289161819,5.09474628312864,-0.411725141983446,-0.598453946530944,0.132300774171258,2.27849130856829,3.49560916576065,3.18122196429038,-0.258921291165165,0.153283642917888,0.108050409781703,2341.68750997653,3148.85825615685,2301.99324216327
"brush_teeth",0,-2.62145584278156,7.99585538926682,1.05768420256992,0.362433707331002,-0.645863712511624,-0.25401772514313,4.33625589789991,3.242383584942,3.0975785557441,0.308250539852758,-0.561128372095164,-0.320601698816601,16218.7577822903,18223.8656204715,12451.0398297559
"brush_teeth",0,-3.21661683128564,7.83920917048101,-0.668300987713805,0.449516792385842,-0.710278154132574,-0.415101397820096,4.27624749039398,3.24109145195462,3.18511701120029,0.36864130011406,-0.646549560591784,-0.396408978127661,16074.5285018347,18156.4005798714,13149.1763735247
"standup_chair",0,-5.6941817750356,1.53349644043664,5.15276522702104,0.672426228254738,0.36575626771194,0.496386720371831,1.58482418189905,1.55446471607047,1.39095900338163,0.9022225704461,0.937039171056094,0.962609714642313,273.961201513078,113.75463157264,206.904160174758
"drink_glass",0,2.68714604354753,3.79550699238803,6.70224216675518,-1.25596967379618,-0.268353089990545,-0.216714443444955,4.18449449198298,1.40882606597244,1.63781772321026,-0.697059639892636,-0.803439835615701,0.650914056216971,353.336322246609,499.287073936411,343.019756266049
"standup_chair",0,-6.45532723337269,2.57692109405746,4.14179043683589,0.969681460698505,-0.064101603117172,0.724899028627891,2.1994429383968,4.39025979390465,1.81763320609676,0.148530364619744,0.239287380819493,0.967769195900566,550.295634520651,254.383896165692,448.613926862818
"brush_teeth",0,-2.90083716965047,7.80722088255592,1.16837616205903,0.405280647488885,-0.497218829774892,-0.396335749569453,4.82138379210699,2.90833378314244,3.12822194776846,0.39046587706053,-0.538779347112707,-0.311505731240744,10513.4972738762,12031.1459444293,8114.77636070393
"climb_stairs",0,-7.88160989521157,3.08851929964186,1.77871136755538,1.07939734741243,1.5927561500854,1.83158630489574,4.71833361440242,8.47713594504854,5.84957366982181,0.0151036171583265,0.34717116648109,0.694591997049042,462.895111556291,264.278658650056,256.075242352099
"climb_stairs",0,-8.07104722056187,2.70793305439331,1.79454293684001,1.56548863140966,1.22314962273812,1.70851777918838,6.25933667670364,8.1670942453354,5.98156472998089,0.169570370013612,0.489737347044042,0.720793692692978,605.654721056451,332.195503416589,336.535858915134
"climb_stairs",0,-8.20206721230159,2.77739384920635,1.85443328373016,1.06626369585955,1.54439476955395,1.8486539936306,4.75221108444357,8.85494831958994,6.20096289513317,0.11613549372439,0.384562279697932,0.698419571401587,460.658960110179,258.19761340212,241.153753302752
"climb_stairs",0,-7.68504223418858,2.87677869285186,2.1654787245275,1.2547734142641,0.723804870174596,1.53618144883986,4.82905256487087,4.79874706553309,4.69907749966963,0.274861274450274,0.547881708115508,0.754329950682047,635.450716219582,330.483304425734,343.637625842957
"walk",0,-7.91658207029991,2.66890164463076,2.21723325808879,1.32884250727229,2.80635576144562,1.95583851945607,4.45255604212065,18.1078960901876,5.99185733562596,0.37381959505137,0.505973518070138,0.794459042771653,1343.95296173768,745.460813346818,719.425225115046
"walk",0,-8.01364314750291,2.41780729771583,1.84123499806427,2.05660360886759,2.78568260830578,2.55093789836261,8.10862927296192,16.5315835611036,9.26458331105915,0.358425820464657,0.591432736919576,0.685221067097246,1668.45046785213,802.981492866724,888.582248618496
"pour_water",0,-2.0445643814412,3.31080822029411,8.11654311784594,0.130353823331393,0.456323184224543,-0.968638505486595,1.41406689737766,1.8036613539292,10.0614926390974,0.841917098412863,-0.481849614728755,-0.196678868462608,1137.93624883696,1304.19399331232,1069.62890922179
"walk",0,-7.89179779903323,2.73666368404813,2.09876437313586,1.55470432708303,0.95360976014876,1.59007291823979,5.17137496961545,4.17076890485582,4.97569120524518,0.487044146426026,0.641931852683095,0.753387694489611,1471.83606553924,914.852033764531,867.400984990517
"walk",0,-8.21397616416733,2.66833617469087,1.87477511181268,1.63720079423373,2.08366358571433,2.16745858854891,6.48288464688062,10.9829080711277,7.68796394497088,0.457348809909046,0.606625233047268,0.716048340681252,1405.32713458455,794.769353066105,725.909237885284
"climb_stairs",0,-6.42276278893521,3.41420222306429,2.74783516483516,0.812602401063469,0.737926726680523,0.670628702230258,2.52369248272567,3.37275364298797,2.19908248378767,0.346641880271732,0.43307145860106,0.863129488002295,453.582450608594,279.545934589239,346.539102562846
"climb_stairs",0,-8.09896136173768,2.01629218880535,1.80534440267335,1.3986419396986,1.45931443339725,1.68611704968246,5.51013776744753,6.26266715632389,6.04086155957304,0.397824113441845,0.547511367935198,0.659316013770021,603.101082389574,344.602215489247,323.522957621612
"climb_stairs",0,-7.16986321671526,2.58610617103984,2.49319217687075,1.03179782826436,1.27726782077929,1.11591471757832,3.24497975696178,5.63439781663679,3.08179222611516,0.58292030980949,0.684191453854053,0.826022594539953,472.543455377151,278.342188520747,310.318504806007
"climb_stairs",0,-7.27495280235989,2.3915813316477,2.57753581963759,1.03316827948259,0.875794507649289,1.34371922347403,3.3741669637183,5.85961692552873,3.46592822937737,0.462966664757861,0.612112145297364,0.802610993033813,603.241677313884,295.91297483196,367.168228737927
"walk",0,-8.23460128359407,2.4109015529196,2.21872620480202,1.55754934149116,1.75934243085211,1.9873493509808,5.75608132822296,8.18743405608371,6.60322267166306,0.471484617729888,0.658338848471545,0.713420943876822,1230.89082914729,560.580164127608,671.060232731857
"descend_stairs",0,-7.25121874571154,2.95444943049266,2.72299176615891,0.520595664169037,-0.159257993532024,1.20584793070113,3.05065710537224,6.92553426877926,3.6852952854693,-0.260069064995457,0.15203002816337,0.507790001131342,568.702326560562,305.40156994215,303.920051913927
"descend_stairs",0,-6.52821316964286,2.88744382440476,2.93304464285714,0.481121437656048,0.799486389572598,1.1366855344861,2.98267614088114,7.9143351161292,3.47359511646475,-0.217179655075817,0.00703584817319485,0.666814701043524,391.763693874283,187.982011793691,197.993408164994
"walk",0,-8.14196099064626,2.70373767006803,2.07053773384354,1.68489154182294,1.64242898154998,1.93884207422115,6.18079356646665,6.7841180239915,6.31624131435323,0.630903710519032,0.809980896603538,0.746988700589283,1429.81463819648,677.200167133215,697.790722073105
"climb_stairs",0,-7.27601056395255,2.46624167072972,2.12837851454575,1.13103366517543,1.49792856802093,1.42438825069273,3.71702787229718,5.40956872552295,4.14284367983453,0.131355710661078,0.226740334368434,0.778328532587154,398.204397941657,179.175391848647,210.952147673972
"comb_hair",0,1.04065304459192,2.24342647572476,4.2099924321807,-0.201072698076062,-0.596858725089668,0.354677919110996,1.75492821399835,3.33233464392887,3.19803709732476,-0.298421769054541,0.00465237594955215,0.305937456883873,1787.23163724058,2585.01216085543,1616.53120721641
"climb_stairs",0,-6.76656450216451,2.41753982683983,1.85189069264069,0.931205147575831,1.08149722621696,0.0483655568847544,2.88582309620782,6.41495165208524,4.45051850840134,-0.100465769104502,0.0353569025811569,0.652410603814353,753.986418134601,407.14407932241,494.364276194552
"walk",0,-8.15274307620091,2.67871094768685,2.21073566995254,1.47178560489078,1.04198665267953,1.95940563066573,5.37790313710307,5.38426947253227,6.38908536028806,0.408344767966838,0.615302976963966,0.751779703992277,1354.18693362983,660.099037775862,764.663168844295
"descend_stairs",0,-7.16798741105638,3.30355391351943,2.85270333880679,0.610098662182976,1.4464173303163,1.0706135674617,3.09186582530741,7.76732905751095,3.29225261692074,-0.305057312002458,0.172605162449907,0.595513241786101,544.067764678239,274.755018493623,283.44828319126
"walk",0,-8.47064761067136,3.42288005193282,1.75589701386271,2.22027588456555,1.05718738337088,2.17501643974446,10.9350066555617,5.84636344446892,9.12831707421281,0.27778077051444,0.347398240536078,0.69562762509183,1818.19109904919,1067.54610812601,994.508017812271
"descend_stairs",0,-6.21804965404965,3.52010256410257,3.59992348392348,0.450279315476262,1.58495108596681,0.963024325621626,2.45713544206153,6.36938977289763,3.00420466640763,-0.476068184038565,-0.0584949911130239,0.654225962251077,347.870626485814,180.024129509912,184.819267244252
"climb_stairs",0,-6.37056462585034,2.60391884195539,2.85368406897643,0.633792069074785,1.89594555415279,1.00207950954551,2.5204613575733,6.10376059393779,2.81897238132481,0.209633660639821,0.0544702576705717,0.72902734053293,404.840571349061,219.775552344512,254.485946953735
"descend_stairs",0,-3.91222283272283,3.62486752136752,4.79224847374847,-0.106496384928725,1.22698369233794,0.0632489225657097,1.77607502394628,4.68730506307337,1.66333164858773,-0.474052686255698,-0.0712209076852769,0.768765710356105,171.781255144569,105.249887882535,113.51209940216
"climb_stairs",0,-5.29400229489386,2.79608835341365,4.1069305794607,0.590460953560471,1.18775328926306,0.499086834203061,1.86410628235915,5.75548700906951,1.80917310531241,0.114249983983289,0.34152000034676,0.881713616763888,159.535013074955,92.939825551824,98.4384092306008
"descend_stairs",0,-4.43113233082707,3.65205914786967,4.52698045112782,-0.00163372836526305,1.20469597489094,0.264635395683429,1.8062825662219,5.72565487054166,1.80829434219111,-0.346414466971659,-0.0418904444366128,0.786516481502852,237.341346124631,133.783631443283,137.476566363817
"climb_stairs",0,-5.04135626102293,2.44717636684303,3.7680462962963,0.373352894757354,1.4857168031107,0.447743442457745,1.73256963839018,5.72698258681501,1.58945797595737,-0.0132665380232882,0.170854806450396,0.899222797398218,230.655709291933,117.623027816373,156.7008077453
"climb_stairs",0,-7.43089927698828,1.90570356519571,2.15751558214909,1.34921053602771,3.04992045908598,1.46818207444356,4.18414756068477,20.6274608357907,4.01078915879481,-0.0307313779359478,0.302037539486698,0.803430430601805,564.419487856393,228.782137923927,291.972776283643
"descend_stairs",0,-6.86731301587302,2.82817492063492,2.61804634920635,0.667803188029294,0.716444335227173,0.92038236942884,2.47552075851502,4.61694615168178,3.06593097212888,-0.453909024150702,-0.0154217027635505,0.669048326437066,510.276303313575,212.175438504349,228.220749071217
"climb_stairs",0,-7.3897067271353,2.07163794406651,2.4199992441421,1.33707312455815,1.53779071010525,1.42175225853739,4.06173076057902,7.06705294929191,4.13703965118041,0.0080068595358798,0.244684366061971,0.756515902306928,551.62241760592,238.650831308166,317.160905710808
"drink_glass",0,2.614506242741,4.61329021486643,7.23562645180023,-1.25374648760424,0.102629393383746,-0.607620741777293,3.42686756038562,1.43086970962214,1.86554182196524,-0.748353181936049,-0.887208160577151,0.726478059151538,481.820115833511,591.419036919898,470.700095121392
"standup_chair",0,-7.10156746031746,1.65656916099773,2.66551984126984,1.21827772818736,-1.86554977038755,0.584944454281561,2.8065980565567,7.27630675785777,1.94423135494655,-0.0609781945857592,0.179960733089493,0.917232951054264,129.654385380204,80.0435245550345,113.593808811271
"walk",0,-6.4613391223156,3.91415966386555,2.24961176470588,0.984510842877724,1.26431205926088,1.22816651332207,2.7781718990156,5.49597330387015,3.51352810950844,0.207161660932541,0.272772806805826,0.767207189561166,334.282913690941,184.932882919758,166.940794966576
"descend_stairs",0,-7.99655952380953,3.9169800170068,1.53948363095238,1.33489270802899,2.06986231229597,2.43274240586688,5.43295468218473,9.97933000444755,11.0305729699998,-0.161526850124157,0.0110721985900964,0.627347925009085,609.894582131867,344.162719605526,282.645712635203
"walk",0,-6.56604965622613,3.32485077667431,2.70807410236822,0.865444868838868,0.463535933596857,0.879209116444489,2.5615022166605,3.8292394329405,2.70226622100148,0.0347720166368886,0.3120457337506,0.838850018143421,204.40961978556,114.790363064755,110.831971372295
"walk",1,-8.6164826646222,2.99634738904507,2.19066658148054,2.54131351438642,1.86548771206118,2.10216213795839,11.7886501175385,10.918886985719,9.95277020619733,-0.133508342633667,0.142442065458692,0.61100307762855,1838.35242935608,882.272097243256,996.667514145934
"walk",1,-8.34105135387489,2.99261540616247,2.36909663865546,2.93054856580183,2.65359080760711,2.45657322149398,12.9759397824248,14.9596416446902,11.6909724783964,-0.00240065922356895,0.12250576436755,0.678351975394724,1601.89141876809,839.795041477791,850.048650060048
